year,sitename,sex,violence score
2019,"Los Angeles, CA (LO)",Female,20.474923849156976
2019,"Los Angeles, CA (LO)",Male,38.424622135029374
2019,"New York City, NY (NYC)",Female,25.58487425689402
2019,"New York City, NY (NYC)",Male,48.087791427045424
2019,"Orange County, FL (OL)",Female,19.231229649492434
2019,"Orange County, FL (OL)",Male,32.36899204418437
2019,"Palm Beach County, FL (PB)",Female,18.375448688996126
2019,"Palm Beach County, FL (PB)",Male,41.80277664352798
2019,"Philadelphia, PA (PH)",Female,22.60307498374
2019,"Philadelphia, PA (PH)",Male,41.50454998553008
2019,"San Diego, CA (SA)",Female,10.601577909270217
2019,"San Diego, CA (SA)",Male,22.2545809590344
2019,"San Francisco, CA (SF)",Female,20.747024396659434
2019,"San Francisco, CA (SF)",Male,29.409999914281553
